timestamp,updateId,source,sequenceNumber
1756384596738,75447504929,bookTicker,129
1756384596741,75447504951,depth5,5
1756384596742,75447504930,bookTicker,130
1756384596743,75447504931,bookTicker,131
1756384596743,75447504932,bookTicker,132
1756384596743,75447504934,bookTicker,133
1756384596745,75447504942,bookTicker,134
1756384596757,75447504948,bookTicker,135
1756384596762,75447504950,bookTicker,136
1756384596766,75447504958,bookTicker,137
1756384596766,75447504966,bookTicker,138
1756384596767,75447504969,bookTicker,139
1756384596767,75447504979,bookTicker,140
1756384596767,75447504980,bookTicker,141
1756384596768,75447504981,bookTicker,142
1756384596768,75447504987,bookTicker,143
1756384596768,75447504993,bookTicker,144
1756384596770,75447504999,bookTicker,145
1756384596771,75447505001,bookTicker,146
1756384596771,75447505003,bookTicker,147
1756384596785,75447505007,bookTicker,148
1756384596789,75447505008,bookTicker,149
1756384596795,75447505009,bookTicker,150
1756384596819,75447505011,bookTicker,151
1756384596835,75447505014,bookTicker,152
1756384596842,75447505029,depth5,6
1756384596866,75447505036,bookTicker,153
1756384596866,75447505037,bookTicker,154
1756384596867,75447505045,bookTicker,155
1756384596867,75447505047,bookTicker,156
1756384596868,75447505051,bookTicker,157
1756384596874,75447505056,bookTicker,158
1756384596874,75447505057,bookTicker,159
1756384596875,75447505058,bookTicker,160
1756384596875,75447505059,bookTicker,161
1756384596929,75447505070,bookTicker,162
1756384596943,75447505082,depth5,7
1756384596966,75447505089,bookTicker,163
1756384596966,75447505090,bookTicker,164
1756384596967,75447505092,bookTicker,165
1756384596967,75447505095,bookTicker,166
1756384596993,75447505099,bookTicker,167
1756384597041,75447505122,depth5,8
1756384597067,75447505129,bookTicker,168
1756384597067,75447505131,bookTicker,169
1756384597068,75447505132,bookTicker,170
1756384597068,75447505134,bookTicker,171
1756384597069,75447505136,bookTicker,172
1756384597122,75447505139,bookTicker,173
1756384597134,75447505141,bookTicker,174
1756384597152,75447505145,depth5,9
1756384597241,75447505160,depth5,10
1756384597341,75447505174,depth5,11
1756384597347,75447505172,bookTicker,175
1756384597359,75447505174,bookTicker,176
1756384597419,75447505183,bookTicker,177
1756384597420,75447505184,bookTicker,178
1756384597420,75447505185,bookTicker,179
1756384597421,75447505186,bookTicker,180
1756384597421,75447505187,bookTicker,181
1756384597421,75447505188,bookTicker,182
1756384597441,75447505195,depth5,12
1756384597442,75447505195,bookTicker,183
1756384597466,75447505204,bookTicker,184
1756384597466,75447505206,bookTicker,185
1756384597467,75447505210,bookTicker,186
1756384597467,75447505211,bookTicker,187
1756384597468,75447505212,bookTicker,188
1756384597470,75447505215,bookTicker,189
1756384597538,75447505223,bookTicker,190
1756384597541,75447505228,depth5,13
1756384597642,75447505234,depth5,14
1756384597711,75447505235,bookTicker,191
1756384597711,75447505236,bookTicker,192
1756384597712,75447505237,bookTicker,193
1756384597712,75447505238,bookTicker,194
1756384597741,75447505249,depth5,15
1756384597751,75447505249,bookTicker,195
1756384597766,75447505251,bookTicker,196
1756384597767,75447505252,bookTicker,197
1756384597807,75447505259,bookTicker,198
1756384597811,75447505272,bookTicker,199
1756384597812,75447505273,bookTicker,200
1756384597817,75447505293,bookTicker,201
1756384597830,75447505309,bookTicker,202
1756384597832,75447505318,bookTicker,203
1756384597840,75447505333,bookTicker,204
1756384597841,75447505334,bookTicker,205
1756384597846,75447505343,depth5,16
1756384597860,75447505343,bookTicker,206
1756384597866,75447505346,bookTicker,207
1756384597867,75447505348,bookTicker,208
1756384597867,75447505366,bookTicker,209
1756384597868,75447505367,bookTicker,210
1756384597868,75447505373,bookTicker,211
1756384597876,75447505378,bookTicker,212
1756384597877,75447505380,bookTicker,213
1756384597878,75447505383,bookTicker,214
1756384597878,75447505384,bookTicker,215
1756384597879,75447505385,bookTicker,216
1756384597880,75447505388,bookTicker,217
1756384597880,75447505389,bookTicker,218
1756384597880,75447505390,bookTicker,219
1756384597881,75447505395,bookTicker,220
1756384597881,75447505396,bookTicker,221
1756384597882,75447505397,bookTicker,222
1756384597883,75447505399,bookTicker,223
1756384597883,75447505400,bookTicker,224
1756384597884,75447505404,bookTicker,225
1756384597887,75447505416,bookTicker,226
1756384597888,75447505417,bookTicker,227
1756384597889,75447505418,bookTicker,228
1756384597890,75447505419,bookTicker,229
1756384597890,75447505420,bookTicker,230
1756384597891,75447505421,bookTicker,231
1756384597891,75447505424,bookTicker,232
1756384597903,75447505430,bookTicker,233
1756384597940,75447505464,bookTicker,234
1756384597941,75447505474,depth5,17
1756384597953,75447505472,bookTicker,235
1756384597966,75447505491,bookTicker,236
1756384597967,75447505497,bookTicker,237
1756384597967,75447505499,bookTicker,238
1756384597968,75447505500,bookTicker,239
1756384597968,75447505501,bookTicker,240
1756384598004,75447505513,bookTicker,241
1756384598042,75447505526,depth5,18
1756384598051,75447505518,bookTicker,242
1756384598056,75447505522,bookTicker,243
1756384598066,75447505540,bookTicker,244
1756384598067,75447505541,bookTicker,245
1756384598068,75447505544,bookTicker,246
1756384598069,75447505547,bookTicker,247
1756384598069,75447505553,bookTicker,248
1756384598141,75447505560,depth5,19
1756384598166,75447505573,bookTicker,249
1756384598167,75447505578,bookTicker,250
1756384598167,75447505579,bookTicker,251
1756384598169,75447505582,bookTicker,252
1756384598170,75447505583,bookTicker,253
1756384598171,75447505587,bookTicker,254
1756384598173,75447505590,bookTicker,255
1756384598200,75447505599,bookTicker,256
1756384598230,75447505612,bookTicker,257
1756384598241,75447505617,depth5,20
1756384598297,75447505643,bookTicker,258
1756384598304,75447505647,bookTicker,259
1756384598313,75447505650,bookTicker,260
1756384598318,75447505652,bookTicker,261
1756384598319,75447505653,bookTicker,262
1756384598319,75447505655,bookTicker,263
1756384598320,75447505658,bookTicker,264
1756384598320,75447505659,bookTicker,265
1756384598341,75447505670,depth5,21
1756384598367,75447505678,bookTicker,266
1756384598377,75447505683,bookTicker,267
1756384598377,75447505684,bookTicker,268
1756384598379,75447505685,bookTicker,269
1756384598380,75447505686,bookTicker,270
1756384598380,75447505687,bookTicker,271
1756384598380,75447505688,bookTicker,272
1756384598381,75447505689,bookTicker,273
1756384598381,75447505690,bookTicker,274
1756384598382,75447505691,bookTicker,275
1756384598382,75447505692,bookTicker,276
1756384598382,75447505693,bookTicker,277
1756384598382,75447505694,bookTicker,278
1756384598383,75447505695,bookTicker,279
1756384598383,75447505696,bookTicker,280
1756384598383,75447505697,bookTicker,281
1756384598384,75447505698,bookTicker,282
1756384598384,75447505699,bookTicker,283
1756384598384,75447505700,bookTicker,284
1756384598385,75447505701,bookTicker,285
1756384598385,75447505702,bookTicker,286
1756384598385,75447505703,bookTicker,287
1756384598386,75447505704,bookTicker,288
1756384598386,75447505705,bookTicker,289
1756384598386,75447505707,bookTicker,290
1756384598387,75447505708,bookTicker,291
1756384598387,75447505709,bookTicker,292
1756384598387,75447505711,bookTicker,293
1756384598388,75447505713,bookTicker,294
1756384598389,75447505717,bookTicker,295
1756384598389,75447505718,bookTicker,296
1756384598390,75447505724,bookTicker,297
1756384598441,75447505737,depth5,22
1756384598506,75447505745,bookTicker,298
1756384598519,75447505748,bookTicker,299
1756384598541,75447505752,depth5,23
1756384598546,75447505750,bookTicker,300
1756384598563,75447505752,bookTicker,301
1756384598635,75447505760,bookTicker,302
1756384598641,75447505765,depth5,24
1756384598712,75447505773,bookTicker,303
1756384598730,75447505779,bookTicker,304
1756384598741,75447505781,depth5,25
1756384598807,75447505787,bookTicker,305
1756384598817,75447505791,bookTicker,306
1756384598827,75447505793,bookTicker,307
1756384598827,75447505794,bookTicker,308
1756384598841,75447505804,depth5,26
1756384598846,75447505798,bookTicker,309
1756384598859,75447505803,bookTicker,310
1756384598868,75447505805,bookTicker,311
1756384598874,75447505808,bookTicker,312
1756384598942,75447505816,depth5,27
1756384598954,75447505816,bookTicker,313
1756384599041,75447505821,depth5,28
1756384599139,75447505822,bookTicker,314
1756384599141,75447505837,depth5,29
1756384599151,75447505831,bookTicker,315
1756384599155,75447505833,bookTicker,316
1756384599156,75447505834,bookTicker,317
1756384599156,75447505835,bookTicker,318
1756384599158,75447505836,bookTicker,319
1756384599167,75447505842,bookTicker,320
